item_id,num_users,avg_dur,score,title,genres,content_type,release_year
4197,1,100.0,100.0,Частное пионерское 2 (жестовым языком),"детские, семейное, приключения",film,2017.0
197,1,100.0,100.0,Как раз под Рождество,"мелодрамы, зарубежные, комедии",film,2015.0
192,1,100.0,100.0,"Машина, убивающая плохих","зарубежные, фэнтези, комедии",film,1948.0
16189,1,100.0,100.0,Больше двух часов,драмы,film,2013.0
16182,1,100.0,100.0,За нами Москва,военные,film,1967.0
16176,1,100.0,100.0,Переходный возраст,"советские, комедии",film,1968.0
6231,1,100.0,100.0,Дом Хемингуэй,"драмы, зарубежные, криминал, комедии",film,2013.0
6251,1,100.0,100.0,Темная история,"драмы, зарубежные, криминал",film,2019.0
202,1,100.0,100.0,Корпоратив,"русские, комедии",film,2014.0
199,1,100.0,100.0,Шелковое удовольствие,для взрослых,film,2013.0
5821,1,100.0,100.0,Уигсток,документальное,film,2019.0
11101,1,100.0,100.0,На обочине,"драмы, мелодрамы, комедии",film,2004.0
12735,1,100.0,100.0,Душевные болезни,"драмы, зарубежные",film,2012.0
12734,1,100.0,100.0,"Чао, Федерико!","русские, комедии",series,2014.0
12728,1,100.0,100.0,Воскрешение,"ужасы, триллеры",film,2013.0
1188,1,100.0,100.0,Мистер Ганджубас,"биография, детективы, драмы, зарубежные, комедии",film,2010.0
1187,1,100.0,100.0,Во всем виноват енот,"драмы, зарубежные",film,2017.0
14309,1,100.0,100.0,Плотское влечение,для взрослых,film,2016.0
8818,2,50.0,100.0,"Не бойся, я с тобой!","мюзиклы, русские, комедии",series,1981.0
8808,1,100.0,100.0,Отогрей мое сердце,"русские, мелодрамы",film,2017.0
8747,1,100.0,100.0,Корпорация «Святые моторы»,"драмы, зарубежные, фэнтези",film,2012.0
14355,1,100.0,100.0,Речной патруль,"для детей, про животных, полнометражные, зарубежные, западные мультфильмы",film,2008.0
5823,1,100.0,100.0,Гламур для дур,"комедии, мелодрамы",film,2016.0
6215,1,100.0,100.0,Кунг-фу Кролик,"для детей, приключения, зарубежные, семейное, западные мультфильмы, комедии",film,2011.0
54,1,100.0,100.0,Пинкфонг. Песни про космос,"для детей, сериалы, детские песни, зарубежные, развитие",series,2018.0
5832,1,100.0,100.0,Красная Шапочка,"приключения, зарубежные, мюзиклы, семейное, фэнтези",film,2007.0
782,1,100.0,100.0,Женить миллионера!,"русские, мелодрамы",series,2010.0
781,1,100.0,100.0,Башмачки,"детские, русские, мультфильмы",film,1982.0
779,1,100.0,100.0,Голоса,"триллеры, короткометражные",film,2019.0
7978,1,100.0,100.0,Бог печали и радости,"зарубежные, мелодрамы",film,2007.0
7976,1,100.0,100.0,[4K] Вид сверху: Новая Каледония,"зарубежные, для детей, документальное",film,2020.0
7972,1,100.0,100.0,Два года над пропастью,"драмы, советские, военные",film,1966.0
4697,1,100.0,100.0,Обратный рейс,"зарубежные, триллеры",film,2018.0
4693,1,100.0,100.0,Санкт-Петербургская Академия Художеств,"семейное, русские, для детей, документальное",film,2013.0
7911,1,100.0,100.0,Жаворонок,"драмы, советские, военные",film,1964.0
4394,2,50.0,100.0,Все будет хорошо,короткий метр,series,2021.0
4708,1,100.0,100.0,Превратности судьбы,"русские, мелодрамы",film,2008.0
4705,1,100.0,100.0,Есения,"драмы, зарубежные, мелодрамы",film,1971.0
7906,1,100.0,100.0,Эверест. Достигая невозможного,"для детей, приключения, драмы, зарубежные, исторические, документальное",film,2013.0
749,1,100.0,100.0,Тихая улица,"зарубежные, короткометражные, комедии",film,1917.0
15002,1,100.0,100.0,Сука-судьба,"драмы, зарубежные",film,2017.0
14994,1,100.0,100.0,Клетка для пташек,"зарубежные, комедии",film,1996.0
14956,1,100.0,100.0,Сильнее всех иных велений,"драмы, исторические, советские, биография",film,1987.0
14954,1,100.0,100.0,Долгое падение,"драмы, зарубежные, комедии",film,2014.0
14953,1,100.0,100.0,Эхо,"детективы, драмы, зарубежные, триллеры, ужасы",film,2008.0
14949,1,100.0,100.0,Зубр. Возвращение в дикую природу,"семейное, русские, документальное",film,2013.0
809,1,100.0,100.0,Красная палатка,"драмы, русские, приключения",series,1969.0
4717,1,100.0,100.0,Поговори с ней,мелодрамы,series,2020.0
4764,1,100.0,100.0,Цвет спелой вишни,"русские, мелодрамы",series,2017.0
5928,1,100.0,100.0,Кровавый стрим,"зарубежные, триллеры, ужасы",film,2017.0
5927,1,100.0,100.0,Пусть говорят (2011),"русские, мелодрамы",series,2011.0
5923,1,100.0,100.0,Личный досмотр,"драмы, фильмы hbo",film,2004.0
5918,1,100.0,100.0,Лига WatchCar. Правила дорожного движения. Детские песни,"для детей, сериалы, детские песни, зарубежные, развитие",series,2018.0
52,1,100.0,100.0,Главное – не бояться!,"драмы, зарубежные, мелодрамы, фэнтези, комедии",film,2010.0
16429,1,100.0,100.0,Ярослав Мудрый,"для детей, драмы, исторические, советские, военные, семейное",film,1981.0
665,1,100.0,100.0,Маленькая смерть,комедии,film,2014.0
4761,1,100.0,100.0,Клиент всегда мертв,"драмы, комедии",series,2001.0
4724,1,100.0,100.0,Инфекция: Вторжение начинается,"фантастика, зарубежные, триллеры, ужасы",film,2010.0
7878,1,100.0,100.0,Женщины,"драмы, советские, мелодрамы",film,1965.0
12042,1,100.0,100.0,С точки зрения ангела,комедии,film,2001.0
7871,1,100.0,100.0,Написано Сергеем Довлатовым,"биография, документальное",film,2012.0
4681,1,100.0,100.0,Уроки выживания (жестовым языком),"семейное, приключения, комедии",film,2015.0
4679,1,100.0,100.0,Келинка Сабина,комедии,film,2014.0
4866,1,100.0,100.0,Южный мангровый лес Гондураса,документальное,film,2020.0
7613,1,100.0,100.0,Следствие ведут знатоки,криминал,series,1971.0
7610,1,100.0,100.0,Запасной игрок,"спорт, советские, комедии",film,1955.0
7596,1,100.0,100.0,Морские лилии. Западное Папуа,документальное,film,2020.0
15217,1,100.0,100.0,Приходи как есть,"драмы, зарубежные, комедии",film,2011.0
667,1,100.0,100.0,В городе С.,"драмы, советские",film,1967.0
12110,1,100.0,100.0,Бельвю,"драмы, зарубежные, триллеры, детективы",series,2017.0
2429,1,100.0,100.0,Мы идем по лесу,"русские, для детей, сериалы, хочу всё знать, про животных, русские мультфильмы, развитие, семейное",series,2017.0
7876,1,100.0,100.0,Зимнее утро,"драмы, советские, военные",film,1966.0
15273,1,100.0,100.0,Паутинка бабьего лета,"русские, мелодрамы",series,2011.0
15272,1,100.0,100.0,"Хлеб, золото, наган","драмы, боевики, советские, военные",film,1981.0
15267,1,100.0,100.0,История криминалистики,"исторические, зарубежные, документальное",series,2014.0
650,1,100.0,100.0,Мраморный дом,"семейное, советские, приключения",film,1973.0
648,1,100.0,100.0,"Между нами, девочками","русские, комедии",series,2013.0
7992,1,100.0,100.0,Великий Гэтсби,"драмы, мелодрамы",film,1974.0
7990,1,100.0,100.0,Смелый большой панда (с тифлокомментарием),"зарубежные, для самых маленьких, полнометражные, мультфильмы",film,2010.0
803,1,100.0,100.0,"Ко мне, Мухтар!","драмы, русские",film,1964.0
800,1,100.0,100.0,Командир корабля,"драмы, русские",film,1955.0
14876,1,100.0,100.0,Маленький убийца,"драмы, зарубежные, триллеры",film,2011.0
8075,1,100.0,100.0,Культ,"драмы, приключения",series,2016.0
4656,1,100.0,100.0,Чистилище,"зарубежные, триллеры, ужасы",film,2010.0
4616,1,100.0,100.0,Голоса большой страны,"мюзиклы, русские, комедии, мелодрамы",film,2016.0
4612,1,100.0,100.0,Катино счастье тест 1,мелодрамы,series,2010.0
4609,1,100.0,100.0,Навязанная реальность,"фантастика, зарубежные, триллеры",film,2017.0
11314,1,100.0,100.0,Обыкновенное чудо,"советские, мюзиклы, мелодрамы, фэнтези, комедии",film,1964.0
2831,1,100.0,100.0,Порок,"триллеры, детективы",film,2001.0
2827,1,100.0,100.0,Отец солдата (Цветная версия),"драмы, военные",film,1964.0
11311,1,100.0,100.0,Смотри в оба,"драмы, советские, приключения, комедии",film,1981.0
11286,1,100.0,100.0,Полчаса на чудеса,"фильмы, для детей, приключения, советские, фантастика, семейное",film,1971.0
11282,1,100.0,100.0,Синяя борода,детективы,film,2008.0
11281,1,100.0,100.0,Крыша,"драмы, русские",film,2009.0
11278,1,100.0,100.0,Любовь и разлука (Последний цыган),"русские, мелодрамы",series,2011.0
8059,2,50.0,100.0,Стрелок 2,боевики,series,2014.0
8001,1,100.0,100.0,"Магия, магия","драмы, зарубежные, триллеры",film,2013.0
7998,1,100.0,100.0,Жизнь по Джейн Остин,"драмы, мелодрамы, комедии",film,2007.0
7994,1,100.0,100.0,Резня зомби 2: Рейх мёртвых,"зарубежные, военные, ужасы",film,2015.0
7951,1,100.0,100.0,Страна ОЗ,"русские, комедии",film,2015.0
7938,1,100.0,100.0,Шальной ангел,"романтика, русские, детективы, мелодрамы",series,2008.0
14976,1,100.0,100.0,Афера Томаса Крауна,"криминал, детективы, драмы, зарубежные, триллеры, мелодрамы",film,1968.0
797,1,100.0,100.0,Не сдавайся,"драмы, мелодрамы",film,2011.0
783,1,100.0,100.0,Румпельштильцхен,"русские мультфильмы, русские, для детей",film,2008.0
14947,1,100.0,100.0,Путь к сердцу мужчины,"русские, мелодрамы",film,2013.0
14943,1,100.0,100.0,Точка возврата,"драмы, русские, детективы, мелодрамы",series,2007.0
14939,1,100.0,100.0,Сладкая женщина,"драмы, советские",film,1976.0
7568,1,100.0,100.0,Тотем,"драмы, ужасы",film,2017.0
7587,1,100.0,100.0,Опасная связь (Раскрутка),"драмы, русские, криминал, детективы",series,2010.0
7581,1,100.0,100.0,Игрушка,триллеры,series,2019.0
4906,1,100.0,100.0,Трое (версия для слабослышащих),"драмы, русские, мелодрамы",film,2020.0
15249,1,100.0,100.0,Праздник разбитых сердец,"мелодрамы, русские, комедии",film,2018.0
15243,1,100.0,100.0,Противостояние: Осада в Мумбаи. 4 дня ужаса,"боевики, зарубежные, драмы, триллеры",film,2017.0
4871,1,100.0,100.0,Последний кордон,"русские, приключения, мелодрамы",series,2011.0
4869,1,100.0,100.0,Дориан Грей (жестовым языком),"драмы, зарубежные, триллеры, фэнтези",film,2009.0
4867,1,100.0,100.0,Без ошейника,"мелодрамы, семейное, про животных",film,1995.0
776,1,100.0,100.0,Куколка,"драмы, спорт, мелодрамы",film,1988.0
824,1,100.0,100.0,Ниндзя 2,"боевики, зарубежные, триллеры",film,2013.0
4887,1,100.0,100.0,Упражнения для дома. Тренировка со стулом,фитнес,film,2020.0
7572,1,100.0,100.0,[4К] Пироги - символ асматов. Западное Папуа,документальное,film,2020.0
8018,1,100.0,100.0,Голубая стрела,"боевики, советские",film,1959.0
12120,1,100.0,100.0,Аташка на хайпе,"зарубежные, комедии",film,2019.0
7694,1,100.0,100.0,Луна,"фантастика, советские",film,1965.0
7720,1,100.0,100.0,Мусульмане как мы,документальное,series,2019.0
7649,1,100.0,100.0,[4К] Коралы. Французская Полинезия,документальное,film,2020.0
16441,1,100.0,100.0,No comment,"драмы, русские",film,2014.0
15147,1,100.0,100.0,Имя,"советские, военные",film,1988.0
4827,1,100.0,100.0,Тренировка на всё тело дома 2,фитнес,series,2021.0
4824,1,100.0,100.0,«Посейдон» спешит на помощь,"боевики, советские, приключения",film,1977.0
7696,1,100.0,100.0,Самые счастливые,"русские, мелодрамы",film,2005.0
12027,1,100.0,100.0,Димка рассердился,"фильмы, для детей, короткометражные, советские, семейное, комедии",film,1969.0
12106,1,100.0,100.0,Плоть и кости,драмы,series,2015.0
7859,1,100.0,100.0,Этель Кеннеди,"фильмы hbo, документальное",film,2012.0
2422,1,100.0,100.0,Американские забавы,для взрослых,film,2014.0
15111,1,100.0,100.0,[4К] Пунта Саль и обезьяны. Гондурас,документальное,film,2020.0
15106,1,100.0,100.0,Немыслимое,"драмы, зарубежные, триллеры",film,2009.0
7776,1,100.0,100.0,Его любовь,"русские, мелодрамы",series,2013.0
7769,1,100.0,100.0,Это Что Ещё Такое?,"детские, русские, мультфильмы",film,1988.0
7762,1,100.0,100.0,Зоя,"драмы, русские, военные",film,1945.0
7746,1,100.0,100.0,Говорит Москва,"советские, военные",film,1986.0
7743,1,100.0,100.0,"Человек, который смеется","драмы, зарубежные",film,2012.0
7786,1,100.0,100.0,Осьминожки,"русские, для детей, про животных, детские песни, русские мультфильмы, советские",film,1976.0
7718,1,100.0,100.0,Он гораздо популярнее тебя,комедии,film,2013.0
7716,1,100.0,100.0,Электричество и магнетизм,"познавательные, образование",series,2016.0
2427,1,100.0,100.0,Короли самоубийства,"драмы, триллеры, детективы, комедии",film,1997.0
7739,1,100.0,100.0,Лялька-Руслан и его друг Санька,"драмы, советские, фильмы, для детей",film,1980.0
4860,1,100.0,100.0,Клетка,"детективы, драмы, зарубежные, триллеры, боевики",series,2012.0
15158,1,100.0,100.0,Свобода за рулем в Саудовской Аравии,"драмы, документальное",film,2019.0
2813,1,100.0,100.0,Клятва,документальное,series,2020.0
2809,1,100.0,100.0,Миссия в Кабуле,"советские, военные",series,1970.0
2133,1,100.0,100.0,Бекзат (на казахском языке с русскими субтитрами),"драмы, зарубежные, спорт, биография",film,2019.0
11385,1,100.0,100.0,Неизвестный солдат,драмы,series,1984.0
11380,1,100.0,100.0,Хантер Киллер (жестовым языком),"боевики, зарубежные, триллеры",film,2018.0
11410,1,100.0,100.0,Переходный период,документальное,film,2020.0
11358,1,100.0,100.0,Грандиозная скидка,драмы,film,2016.0
2421,1,100.0,100.0,Добро пожаловать,"советские, для детей",film,1986.0
12135,1,100.0,100.0,Приключения Тайо,"для детей, сериалы, хочу всё знать, приключения, зарубежные, развитие, западные мультфильмы",series,2012.0
12069,1,100.0,100.0,Высокие каблуки,"мелодрамы, зарубежные, драмы, комедии",film,1991.0
64,1,100.0,100.0,Крэйзи,"драмы, зарубежные, триллеры, криминал",film,2005.0
60,1,100.0,100.0,А вот и она (с тифлокомментарием),"мелодрамы, зарубежные, комедии",film,2014.0
11400,1,100.0,100.0,Правила виноделов,"драмы, мелодрамы",film,1999.0
12545,1,100.0,100.0,Стоктон в моих мыслях,"фильмы hbo, документальное",film,2020.0
2164,1,100.0,100.0,Венецианский детектив (жестовым языком),"зарубежные, детективы, комедии",film,2019.0
678,1,100.0,100.0,Весенний призыв,"драмы, советские",film,1976.0
15176,1,100.0,100.0,Дети Шаолиня,"спорт, русские, для детей, документальное",film,2017.0
7679,1,100.0,100.0,Кот в колпаке,"детские, русские, мультфильмы",film,1984.0
4862,1,100.0,100.0,Я тебя никому не отдам,"русские, мелодрамы",series,2010.0
12141,1,100.0,100.0,Первый парень,"советские, музыкальные, комедии",film,1958.0
12073,1,100.0,100.0,Робо,"русские, фильмы, приключения, фантастика, семейное",film,2019.0
7625,1,100.0,100.0,Последняя фантазия (с тифлокомментарием),"драмы, зарубежные, фэнтези, приключения",film,2018.0
4883,1,100.0,100.0,Иван Грозный,"драмы, исторические, русские",series,1944.0
754,1,100.0,100.0,Крутой,боевики,film,2012.0
7902,1,100.0,100.0,При загадочных обстоятельствах,"русские, детективы",series,2009.0
4739,1,100.0,100.0,Лесси в разрисованных холмах,"драмы, зарубежные, семейное, вестерн",film,1951.0
156,1,100.0,100.0,Лена и львёнок,"семейное, приключения, комедии",film,2021.0
5736,1,100.0,100.0,Богиня прайм-тайма,"русские, мелодрамы",series,2006.0
5726,1,100.0,100.0,Настоящие,"русские, детективы",series,2011.0
151,1,100.0,100.0,Повар на колесах (жестовым языком),"драмы, зарубежные, комедии",film,2014.0
16258,1,100.0,100.0,Путешествие на луче света,фитнес,film,2020.0
2161,1,100.0,100.0,Звездные войны: Войны клонов,"семейное, для детей",film,2008.0
4837,1,100.0,100.0,Любимая,"русские, мелодрамы",series,2017.0
11442,1,100.0,100.0,Истории пятнадцатилетних,документальное,series,2017.0
11441,1,100.0,100.0,[4К] Птица-рекордсмен. Южная Африка,документальное,film,2020.0
11433,1,100.0,100.0,Легенда (с тифлокомментарием),"зарубежные, триллеры, криминал",film,2015.0
11431,1,100.0,100.0,Рыба моей мечты,"драмы, зарубежные, комедии, мелодрамы",film,2011.0
11418,1,100.0,100.0,Преступная деятельность,"драмы, зарубежные, триллеры, криминал",film,2015.0
7836,1,100.0,100.0,Единоборства для детей (3-6 лет) Школа героев (3-6 лет) Выпуск 7,"единоборства, фитнес, для детей",film,2020.0
7831,1,100.0,100.0,Владивостокская крепость,"русские, для детей, короткометражные, документальное, семейное",film,2013.0
729,1,100.0,100.0,Тапа. Французская Полинезия,документальное,film,2020.0
15046,1,100.0,100.0,Спартак и 10 гладиаторов,"боевики, зарубежные, исторические, приключения",film,1964.0
15039,1,100.0,100.0,Убийство на Мидл Бич,документальное,series,2020.0
15028,2,50.0,100.0,Концерт группы Помпея/Pompeya,музыкальные,series,2020.0
2158,1,100.0,100.0,Одинокие сердца,мелодрамы,series,2013.0
15133,1,100.0,100.0,Падение Америки,"боевики, драмы",film,2016.0
15129,1,100.0,100.0,Франц,"драмы, зарубежные, военные",film,2016.0
15122,1,100.0,100.0,"Пиры Валтасара, или ночь со Сталиным","драмы, исторические",film,1989.0
7657,1,100.0,100.0,Пресноводные черепахи Чолутека. Гондурас,документальное,film,2020.0
7655,1,100.0,100.0,Разбуди меня из-за страсти,для взрослых,film,2016.0
7783,1,100.0,100.0,Кардиограмма любви,"драмы, мелодрамы",film,2008.0
4791,1,100.0,100.0,Музыкальная гостиная. Симфоническое КИНО,"музыка, русские",film,2020.0
15103,1,100.0,100.0,Дела давно минувших дней,"советские, детективы",film,1972.0
15094,1,100.0,100.0,Футбольные истории,"мультсериалы, спорт",series,1998.0
15093,1,100.0,100.0,Бриллиантовая рука (с тифлокомментарием),"криминал, приключения, комедии",film,1968.0
15091,1,100.0,100.0,Party-zan фильм,"зарубежные, комедии",film,2016.0
7628,1,100.0,100.0,Леди и «Дейл»,документальное,series,2021.0
4813,1,100.0,100.0,Шут,драмы,film,1988.0
4800,1,100.0,100.0,Жизнь на этих скоростях,"драмы, зарубежные, спорт, мелодрамы",film,2017.0
7819,1,100.0,100.0,Молодые и распутные: Секс-атлетика,для взрослых,film,2011.0
7812,1,100.0,100.0,Терапия любовью,"русские, мелодрамы",film,2010.0
7798,1,100.0,100.0,Самый счастливый сезон,"драмы, мелодрамы, комедии",film,2020.0
7796,1,100.0,100.0,Человек будущего,"драмы, мелодрамы",film,2019.0
15062,1,100.0,100.0,Переверни страницу,мелодрамы,film,2017.0
15058,2,50.0,100.0,Питер Пэн,"семейное, для детей, фэнтези",series,1987.0
15057,1,100.0,100.0,Не бойся темноты (жестовым языком),"ужасы, зарубежные, фэнтези",film,2010.0
15056,1,100.0,100.0,Последний шанс,"боевики, русские",film,2018.0
737,1,100.0,100.0,Введение в йогу. Урок 1,фитнес,film,2020.0
658,1,100.0,100.0,Воспоминания неудачника,"драмы, зарубежные",film,2008.0
15088,1,100.0,100.0,Станция «Сеул»,"драмы, ужасы, зарубежные",film,2016.0
16234,1,100.0,100.0,Владимир Юрзинов. Хоккей от первого лица,"русские, биография, спорт, интервью, документальное",film,2016.0
16230,1,100.0,100.0,Крепостные стены Калининграда,"русские, для детей, короткометражные, документальное, семейное",film,2014.0
11270,1,100.0,100.0,В добрый час!,"драмы, советские, мелодрамы",film,1956.0
2113,1,100.0,100.0,Второе зрение,"боевики, детективы",series,2017.0
11302,1,100.0,100.0,Все начинается с конца,"зарубежные, мелодрамы",film,2010.0
11219,1,100.0,100.0,"Твои, мои и наши","зарубежные, мелодрамы, семейное, фэнтези, комедии",film,2005.0
11264,1,100.0,100.0,Прикончи меня,"зарубежные, триллеры, детективы, ужасы",film,2017.0
15349,2,50.0,100.0,Смеханические приключения Тарапуньки и Штепселя,"русские, комедии",series,1971.0
15336,1,100.0,100.0,Тридцать три,"русские, комедии",film,1965.0
15335,1,100.0,100.0,Альберт,"зарубежные, для детей, приключения",film,2015.0
15334,1,100.0,100.0,"Ронья, дочь разбойника","для детей, аниме, сериалы, приключения, зарубежные, семейное, фэнтези",series,2014.0
2150,1,100.0,100.0,Уловка-22,"приключения, драмы, военные, триллеры, боевики, комедии",series,2019.0
4490,1,100.0,100.0,Острова Острал и Гамбье.,"зарубежные, для детей, документальное",film,2018.0
4472,1,100.0,100.0,Марафон для трех граций,"детективы, комедии",series,2015.0
14699,1,100.0,100.0,Покемон Фильм: Чёрное – Виктини и Реширам,"зарубежные, аниме, приключения",film,2011.0
8307,1,100.0,100.0,Люпен III: Замок Калиостро,"аниме, приключения, полнометражные, зарубежные, комедии",film,1979.0
7458,1,100.0,100.0,Замок на песке,"зарубежные, мелодрамы",series,2015.0
7454,1,100.0,100.0,Дом на обочине,"драмы, русские",film,2010.0
7451,1,100.0,100.0,Кайф с доставкой,комедии,series,2016.0
7449,1,100.0,100.0,Свой парень,"мелодрамы, советские, музыкальные, комедии",film,1974.0
7438,1,100.0,100.0,Шесть чувств,"русские, для детей, вокруг света, познавательные, документальное",series,2018.0
7433,1,100.0,100.0,Мужской сезон. Бархатная революция,"боевики, драмы, русские, криминал",series,2005.0
594,1,100.0,100.0,Коллекционер 2 (жестовым языком),"боевики, ужасы, зарубежные",film,2012.0
4512,1,100.0,100.0,[4К] Виды под угрозой вымирания. Южная Африка,документальное,film,2020.0
8224,1,100.0,100.0,Фрак для шалопая,"семейное, советские, фильмы, приключения",film,1979.0
14748,1,100.0,100.0,Трясина,"драмы, русские, триллеры",film,2012.0
14747,1,100.0,100.0,Рыбацкая деревня. Западное Папуа,документальное,film,2020.0
14743,1,100.0,100.0,Бежать,"драмы, русские, криминал, детективы",series,2011.0
8244,1,100.0,100.0,И смех и грех,"зарубежные, комедии",film,2017.0
8190,1,100.0,100.0,От праздника к празднику,"русские, мелодрамы",film,2014.0
4557,1,100.0,100.0,Искусство плетения островов Острал. Французская Полинезия,документальное,film,2020.0
4550,1,100.0,100.0,Страх,"драмы, триллеры",film,1996.0
12182,1,100.0,100.0,Покемон Фильм: Курем против Меча справедливости,"аниме, приключения, зарубежные, семейное, фэнтези",film,2012.0
12181,1,100.0,100.0,Последние пантеры,"драмы, зарубежные, криминал",series,2015.0
2393,1,100.0,100.0,Русская опера,"русские, музыкальные, документальное",film,2021.0
6154,1,100.0,100.0,Три весёлые смены,"детские, семейное",series,1977.0
14719,1,100.0,100.0,Соломенная шляпка,"мелодрамы, советские, комедии",series,1974.0
4932,1,100.0,100.0,Хватит молчать,документальное,film,2020.0
7490,1,100.0,100.0,"Что там, за поворотом?","драмы, детские",series,1980.0
7469,1,100.0,100.0,Когда мы были счастливы,мелодрамы,series,2009.0
7468,1,100.0,100.0,Гараж,"драмы, русские, комедии",film,1979.0
159,1,100.0,100.0,Сердце дракона 4: Битва за Огненное сердце,"зарубежные, фэнтези",film,2017.0
2774,1,100.0,100.0,Общага 2,для взрослых,film,2016.0
6180,1,100.0,100.0,Легкая жизнь,"русские, комедии",film,1964.0
6177,1,100.0,100.0,Нереальная любовь,"русские, комедии, мелодрамы",film,2014.0
6175,1,100.0,100.0,Найти убийцу,"зарубежные, криминал, детективы",series,2019.0
6169,2,50.0,100.0,Обыкновенный фашизм,"исторические, военные, документальное",series,1965.0
8266,1,100.0,100.0,Поезд вне расписания,"приключения, драмы, советские, мелодрамы, катастрофы",film,1986.0
4414,1,100.0,100.0,Царская охота,"драмы, исторические, русские",film,2007.0
4399,1,100.0,100.0,Иван Васильевич меняет профессию (с тифлокомментарием),"фантастика, приключения, комедии",film,1973.0
2987,1,100.0,100.0,Жиросжигающий интенсив HIIT. Выпуск 5,"фитнес, спорт",film,2020.0
4392,1,100.0,100.0,Пятеро с неба,"драмы, советские, военные",film,1969.0
14644,1,100.0,100.0,Агент,"приключения, русские, криминал, детективы",series,2013.0
14642,1,100.0,100.0,Пятнистый воббегонг. Западное Папуа,документальное,film,2020.0
998,1,100.0,100.0,Отец невесты 2,"мелодрамы, комедии",film,1995.0
985,1,100.0,100.0,Семь футов,"зарубежные, ужасы",film,2012.0
14635,1,100.0,100.0,Джек Булл,"драмы, фильмы hbo",film,1999.0
14634,1,100.0,100.0,Воспитательница,"драмы, зарубежные",film,2018.0
8416,1,100.0,100.0,Под каменным небом,"драмы, советские, военные",film,1974.0
4506,1,100.0,100.0,"[4К] Бавелла, площадка для корсиканских муфлонов. Корсика",документальное,film,2020.0
4992,1,100.0,100.0,Гости,"ужасы, русские",film,2019.0
4990,1,100.0,100.0,Ситуация 202,"боевики, русские",series,2006.0
11926,1,100.0,100.0,Тёмные воды,"русские, мелодрамы",series,2011.0
11915,1,100.0,100.0,Марко Макако (с тифлокомментарием),"зарубежные, семейное, полнометражные, мультфильмы",film,2012.0
2339,1,100.0,100.0,Поездка за счастьем (жестовым языком),"мелодрамы, комедии",series,2018.0
2338,1,100.0,100.0,Варенька. Испытание любви,"русские, романтика, мелодрамы",series,2009.0
2334,1,100.0,100.0,Адмирал Нахимов,"драмы, биография, военные",film,1946.0
2901,1,100.0,100.0,Напротив левого берега,документальное,film,2016.0
2894,1,100.0,100.0,Два дня в Париже,"драмы, зарубежные, мелодрамы, комедии",film,2006.0
12688,1,100.0,100.0,Фитнес котлеты из курицы и овсянки,фитнес,film,2020.0
11242,1,100.0,100.0,"Так далеко, так близко","русские, криминал, детективы, мелодрамы",series,2014.0
4994,1,100.0,100.0,На грани сомнения,"зарубежные, триллеры",film,2012.0
4466,1,100.0,100.0,Потерянный рай,"драмы, детективы",series,2020.0
8273,1,100.0,100.0,Смерть скачет на коне,"зарубежные, вестерн",film,1967.0
14653,1,100.0,100.0,Торпедоносцы,"драмы, советские, военные",film,1983.0
8384,1,100.0,100.0,Жена генерала,"драмы, русские",series,2011.0
4456,1,100.0,100.0,Прирожденная наездница,"зарубежные, семейное, приключения",film,2018.0
8298,1,100.0,100.0,В лесной чаще (с тифлокомментарием),"детские, русские, мультфильмы",film,1954.0
950,1,100.0,100.0,Сказка о звездном мальчике,"советские, фильмы, для детей, фэнтези",series,1983.0
949,1,100.0,100.0,Мистер Холмс,"драмы, детективы",film,2015.0
941,1,100.0,100.0,Война по принуждению,"драмы, военные",film,2008.0
938,1,100.0,100.0,Куда он денется!,"русские, комедии",film,1981.0
976,1,100.0,100.0,И карлики начинают с малого,"драмы, зарубежные, комедии",film,1970.0
4373,1,100.0,100.0,Говорящие с белухами,"русские, познавательные, документальное",film,2014.0
8329,1,100.0,100.0,Вояж,"мелодрамы, зарубежные, драмы, мировая классика",film,1974.0
8327,1,100.0,100.0,Бугимен,"драмы, ужасы, триллеры",film,2005.0
8324,1,100.0,100.0,Только о любви,"русские, мелодрамы",series,2012.0
4977,1,100.0,100.0,Телохранитель 4,"русские, криминал, приключения, драмы, триллеры",series,2012.0
15396,1,100.0,100.0,Дети шоу-бизнеса,документальное,film,2020.0
15387,1,100.0,100.0,Иван и серый волк,"русские, короткометражные, документальное",film,2019.0
15381,1,100.0,100.0,PopSport Беговые упражнения дома,фитнес,film,2020.0
15376,1,100.0,100.0,PopSport Убираем ушки на бедрах. Избавляемся от галифе,фитнес,film,2020.0
15375,1,100.0,100.0,Курьер,"драмы, мелодрамы, комедии",film,1986.0
7429,1,100.0,100.0,Праведные Джемстоуны,"криминал, комедии",series,2019.0
4960,1,100.0,100.0,Концерт Группа Anacondaz 10.06.2020,"концерт, музыкальные",film,2020.0
963,1,100.0,100.0,Огни на реке,"фильмы, для детей, приключения, советские, семейное",film,1953.0
967,1,100.0,100.0,Колыбельная,"детские, русские, мультфильмы",film,1984.0
838,1,100.0,100.0,Дело «пёстрых»,"боевики, русские, криминал",film,1958.0
14855,1,100.0,100.0,Разорванные нити,"русские, мелодрамы",series,2014.0
14854,1,100.0,100.0,Кое-что на день рождения,"драмы, зарубежные, мелодрамы, комедии",film,2017.0
7544,1,100.0,100.0,Незнакомец,"боевики, зарубежные, триллеры",film,2010.0
